1470 , TECHNOCRATS INSTITUTE OF TECHNOLOGYBHOPAL (2000), Private ,MECH      ,DIPPPT ,4041,4041, UR/X/M ,N,1,2025
1471 ,TECHNOCRATS INSTITUTE OF TECHNOLOGY-COMPUTER SCIENCE AND ENGINEERING BHOPAL (FORMERLY TECHNOCRATES INSTITUTE OF TECHNOLOGY-ADVANCE BHOPAL (2008)), Private ,CIVIL ,DIPPPT ,2980 ,2980 , OBC/X/M ,N, 1,2025
1472 ,TECHNOCRATS INSTITUTE OF TECHNOLOGY-COMPUTER SCIENCE AND ENGINEERING BHOPAL (FORMERLY TECHNOCRATES INSTITUTE OF TECHNOLOGY-ADVANCE BHOPAL (2008)), Private ,CIVIL ,DIPPPT ,1516 ,3197 , UR/X/M  ,N, 7,2025
1473, Thakur Shiv Kumar Singh Memorial Engineering College Burhanpur (2011) ,Private ,CIVIL  ,DIPPPT ,1980,1980, ST/X/M ,N,1,2025
1474, Thakur Shiv Kumar Singh Memorial Engineering College Burhanpur (2011) ,Private ,CIVIL  ,DIPPPT ,2406,2406, OBC/X/M,N,1,2025
1475, Thakur Shiv Kumar Singh Memorial Engineering College Burhanpur (2011) ,Private ,CIVIL  ,DIPPPT ,2876,2876, SC/X/M ,N,1,2025
1476, Thakur Shiv Kumar Singh Memorial Engineering College Burhanpur (2011) ,Private ,CSE    ,DIPPPT ,2432,2432, ST/X/F ,N,1,2025
1477, Thakur Shiv Kumar Singh Memorial Engineering College Burhanpur (2011) ,Private ,CSE    ,DIPPPT ,1050,3392, OBC/X/F,N,4,2025
1478, Thakur Shiv Kumar Singh Memorial Engineering College Burhanpur (2011) ,Private ,CSE    ,DIPPPT ,1273,3634, OBC/X/M,N,3,2025
1479, Thakur Shiv Kumar Singh Memorial Engineering College Burhanpur (2011) ,Private ,EE     ,DIPPPT ,1606,1606, OBC/X/M,N,1,2025
1480, Thakur Shiv Kumar Singh Memorial Engineering College Burhanpur (2011) ,Private ,EE     ,DIPPPT ,1870,3069, ST/X/M ,N,2,2025
1481, Thakur Shiv Kumar Singh Memorial Engineering College Burhanpur (2011) ,Private ,MECH   ,DIPPPT , 365,3179, OBC/X/M,N,3,2025
1482, Truba Institute of Engineering & Information Technology Bhopal (2001), Private ,CIVIL      ,DIPPPT , 442,4407, UR/X/M ,N,13,2025
1483, Truba Institute of Engineering & Information Technology Bhopal (2001), Private ,CIVIL      ,DIPPPT ,4011,4575, ST/X/M ,N,4,2025
1484, Truba Institute of Engineering & Information Technology Bhopal (2001), Private ,CSE        ,DIPPPT ,1140,1140, OBC/X/M,N,1,2025
1485, Truba Institute of Engineering & Information Technology Bhopal (2001), Private ,CSE        ,DIPPPT , 752,2203, UR/X/F ,N,3,2025
1486, Truba Institute of Engineering & Information Technology Bhopal (2001), Private ,CSE        ,DIPPPT , 428,2431, OBC/X/F,N,3,2025
1487, Truba Institute of Engineering & Information Technology Bhopal (2001), Private ,CSE        ,DIPPPT ,2702,2702, ST/X/F ,N,1,2025
1488, Truba Institute of Engineering & Information Technology Bhopal (2001), Private ,CSE        ,BSC    ,4401,4401, OBC/X/F,N,1,2025
1489, Truba Institute of Engineering & Information Technology Bhopal (2001), Private ,CSE        ,DIPPPT , 3  ,4591, UR/X/M ,N,6,2025
1490, Truba Institute of Engineering & Information Technology Bhopal (2001), Private ,CSE        ,BSC    ,4715,4715, UR/X/F ,N,1,2025
1491, Truba Institute of Engineering & Information Technology Bhopal (2001), Private ,EC         ,DIPPPT ,1508,2094, UR/X/M ,N,2,2025
1492, Truba Institute of Engineering & Information Technology Bhopal (2001), Private ,ELECT ELEX ,DIPPPT ,2286,2842, OBC/X/M,N,2,2025
1493, Truba Institute of Engineering & Information Technology Bhopal (2001), Private ,ELECT ELEX ,DIPPPT ,3004,3004, UR/X/F ,N,1,2025
1494, Truba Institute of Engineering & Information Technology Bhopal (2001), Private ,ELECT ELEX ,DIPPPT ,1061,4117 , UR/X/M ,N,11,2025
1495, Truba Institute of Engineering & Information Technology Bhopal (2001), Private ,ELECT ELEX ,DIPPPT ,1616,4432, SC/X/M ,N,10,2025
1496, Truba Institute of Engineering & Information Technology Bhopal (2001), Private ,MECH       ,DIPPPT ,3169,3169, UR/X/F ,N,1,2025
1497, Truba Institute of Engineering & Information Technology Bhopal (2001), Private ,MECH       ,DIPPPT , 73 ,3769, UR/X/M ,N,22,2025
1498 , UJJAIN ENGINEERING COLLEGE (FORMERLY GOVT. ENGG. COLLEGE ESTB. IN 1966) ,GOVT ,  CHEM    ,DIPPPT , 970 , 970 , OBC/X/M, Y , 1 ,2025
1499 , UJJAIN ENGINEERING COLLEGE (FORMERLY GOVT. ENGG. COLLEGE ESTB. IN 1966) ,GOVT ,  CHEM    ,DIPPPT ,3294 , 4233, SC/X/M , Y , 2 ,2025
1500 , UJJAIN ENGINEERING COLLEGE (FORMERLY GOVT. ENGG. COLLEGE ESTB. IN 1966) ,GOVT ,  CHEM    ,DIPPPT ,1064 , 1064, UR/X/F , Y , 1 ,2025
1501 , UJJAIN ENGINEERING COLLEGE (FORMERLY GOVT. ENGG. COLLEGE ESTB. IN 1966) ,GOVT ,  CHEM    ,DIPPPT , 113 , 620 , UR/X/M , Y , 2 ,2025
1502 , UJJAIN ENGINEERING COLLEGE (FORMERLY GOVT. ENGG. COLLEGE ESTB. IN 1966) ,GOVT ,  CIVIL   ,DIPPPT ,2536 ,2536 , SC/X/M , Y , 1 ,2025
1503 , UJJAIN ENGINEERING COLLEGE (FORMERLY GOVT. ENGG. COLLEGE ESTB. IN 1966) ,GOVT ,  CIVIL   ,DIPPPT ,3496 ,3496 , ST/X/F , Y , 1 ,2025
1504 , UJJAIN ENGINEERING COLLEGE (FORMERLY GOVT. ENGG. COLLEGE ESTB. IN 1966) ,GOVT ,  CIVIL   ,DIPPPT , 763 , 763 ,OBC/X/F , Y , 1 ,2025
1505 , UJJAIN ENGINEERING COLLEGE (FORMERLY GOVT. ENGG. COLLEGE ESTB. IN 1966) ,GOVT ,  CSE     ,DIPPPT , 479 , 479 ,OBC/X/F , Y , 1 ,2025
1506 , UJJAIN ENGINEERING COLLEGE (FORMERLY GOVT. ENGG. COLLEGE ESTB. IN 1966) ,GOVT ,  CSE     ,DIPPPT ,1052 ,1052 , SC/X/M , Y , 1 ,2025
1507 , UJJAIN ENGINEERING COLLEGE (FORMERLY GOVT. ENGG. COLLEGE ESTB. IN 1966) ,GOVT ,  CSE     ,DIPPPT ,2420 ,2420 , ST/X/F , Y , 1 ,2025
1508 , UJJAIN ENGINEERING COLLEGE (FORMERLY GOVT. ENGG. COLLEGE ESTB. IN 1966) ,GOVT ,  CSE     ,DIPPPT , 281 , 281 , OBC/X/F, Y  , 1 ,2025
1509 , UJJAIN ENGINEERING COLLEGE (FORMERLY GOVT. ENGG. COLLEGE ESTB. IN 1966) ,GOVT ,  CSE     ,DIPPPT , 261 , 261 , OBC/X/M, Y , 1 ,2025
1510 , UJJAIN ENGINEERING COLLEGE (FORMERLY GOVT. ENGG. COLLEGE ESTB. IN 1966) ,GOVT ,  CSE     ,DIPPPT   , 340 , 340 , OBC/X/F , Y , 1 ,2025
1511 , UJJAIN ENGINEERING COLLEGE (FORMERLY GOVT. ENGG. COLLEGE ESTB. IN 1966) ,GOVT ,  EC      ,DIPPPT   ,1874 ,3020 , UR/X/M  , Y , 2 ,2025
1512 , UJJAIN ENGINEERING COLLEGE (FORMERLY GOVT. ENGG. COLLEGE ESTB. IN 1966) ,GOVT ,  EC      ,DIPPPT   ,3313 ,3313 , OBC/X/M , Y , 1 ,2025
1513 , UJJAIN ENGINEERING COLLEGE (FORMERLY GOVT. ENGG. COLLEGE ESTB. IN 1966) ,GOVT ,  EE      ,DIPPPT   ,1224 ,1224 , OBC/X/M , Y , 1 ,2025
1514 , UJJAIN ENGINEERING COLLEGE (FORMERLY GOVT. ENGG. COLLEGE ESTB. IN 1966) ,GOVT ,  EE      ,DIPPPT   ,1546 ,1546 , SC/X/F  , Y , 1 ,2025
1515 , UJJAIN ENGINEERING COLLEGE (FORMERLY GOVT. ENGG. COLLEGE ESTB. IN 1966) ,GOVT ,  EE      ,DIPPPT   ,3317 ,3317 , ST/X/M  , Y , 1 ,2025
1516 , UJJAIN ENGINEERING COLLEGE (FORMERLY GOVT. ENGG. COLLEGE ESTB. IN 1966) ,GOVT ,  EE      ,DIPPPT   , 535 , 535 , ST/X/F  , Y , 1 ,2025
1517 , UJJAIN ENGINEERING COLLEGE (FORMERLY GOVT. ENGG. COLLEGE ESTB. IN 1966) ,GOVT ,  EE      ,DIPPPT   , 360 , 360 , UR/X/M  , Y , 1 ,2025
1518 , UJJAIN ENGINEERING COLLEGE (FORMERLY GOVT. ENGG. COLLEGE ESTB. IN 1966) ,GOVT ,  EE      ,DIPPPT   , 629 , 629 , ST/X/F  , Y , 1  ,2025
1519 , UJJAIN ENGINEERING COLLEGE (FORMERLY GOVT. ENGG. COLLEGE ESTB. IN 1966) ,GOVT ,  MECH    ,DIPPPT   ,2600 ,2600 , OBC/X/M , Y , 1 ,2025
1520 , UJJAIN ENGINEERING COLLEGE (FORMERLY GOVT. ENGG. COLLEGE ESTB. IN 1966) ,GOVT ,  MECH    ,DIPPPT   ,2560 ,3947 , SC/X/M  , Y , 2,2025
1521 , UJJAIN ENGINEERING COLLEGE (FORMERLY GOVT. ENGG. COLLEGE ESTB. IN 1966) ,GOVT ,  MECH    ,DIPPPT   , 990 ,1245 , OBC/X/M , Y , 2 ,2025
1522 , UJJAIN ENGINEERING COLLEGE (FORMERLY GOVT. ENGG. COLLEGE ESTB. IN 1966) ,GOVT ,  MECH    ,DIPPPT   ,1435 ,1435 , UR/X/M  , Y , 1 ,2025
1523, University Institute of Technology Barkatullah University Bhopal (1997), S.F.I., CIVIL , DIPPPT ,2827,2827, OBC/X/F , Y , 1,2025
1524, University Institute of Technology Barkatullah University Bhopal (1997), S.F.I., CIVIL , DIPPPT ,3950,3950, ST/X/F  , Y , 1,2025
1525, University Institute of Technology Barkatullah University Bhopal (1997), S.F.I., CIVIL , DIPPPT ,1316,4482, UR/X/F  , Y , 2,2025
1526, University Institute of Technology Barkatullah University Bhopal (1997), S.F.I., CIVIL , DIPPPT , 454,2960, UR/X/M  , Y , 4,2025
1527, University Institute of Technology Barkatullah University Bhopal (1997), S.F.I., CIVIL , DIPPPT ,4251,4251, SC/X/M  , Y , 1,2025
1528, University Institute of Technology Barkatullah University Bhopal (1997), S.F.I., CIVIL , DIPPPT ,2320,4699, OBC/X/M , Y , 2,2025
1529, University Institute of Technology Barkatullah University Bhopal (1997), S.F.I., CSE   , DIPPPT , 631, 631, OBC/X/M , Y , 1,2025
1530, University Institute of Technology Barkatullah University Bhopal (1997), S.F.I., CSE   , DIPPPT ,1018,1018, SC/X/F  , Y , 1,2025
1531, University Institute of Technology Barkatullah University Bhopal (1997), S.F.I., CSE   , DIPPPT ,1560,1560, SC/X/M  , Y , 1,2025
1532, University Institute of Technology Barkatullah University Bhopal (1997), S.F.I., CSE   , DIPPPT ,4166,4698, ST/X/M  , Y , 2,2025
1533, University Institute of Technology Barkatullah University Bhopal (1997), S.F.I., CSE   , DIPPPT , 401, 401, OBC/X/F , Y , 1,2025
1534, University Institute of Technology Barkatullah University Bhopal (1997), S.F.I., CSE   , DIPPPT , 580, 580, UR/X/F  , Y , 1,2025
1535, University Institute of Technology Barkatullah University Bhopal (1997), S.F.I., CSE   , DIPPPT , 552, 583, OBC/X/M , Y , 2,2025
1536, University Institute of Technology Barkatullah University Bhopal (1997), S.F.I., EC    , DIPPPT ,3628,3628, UR/X/M  , Y , 1,2025
1537, University Institute of Technology Barkatullah University Bhopal (1997), S.F.I., EC    , DIPPPT ,4275,4275, OBC/X/M , Y , 1,2025
1538, University Institute of Technology Barkatullah University Bhopal (1997), S.F.I., IT    , DIPPPT ,2295,3518, OBC/X/M , Y , 4,2025
1539, University Institute of Technology Barkatullah University Bhopal (1997), S.F.I., IT    , DIPPPT ,3963,4806, SC/X/M  , Y , 2,2025
1540, University Institute of Technology Barkatullah University Bhopal (1997), S.F.I., IT    , DIPPPT ,1143,1143, UR/X/F  , Y , 1,2025
1541, University Institute of Technology Barkatullah University Bhopal (1997), S.F.I., IT    , DIPPPT , 973,1951, OBC/X/M , Y , 2,2025
1542, University Institute of Technology Barkatullah University Bhopal (1997), S.F.I., IT    , DIPPPT ,1946,2162, UR/X/M  , Y , 2,2025
1543, University Institute of Technology Barkatullah University Bhopal (1997), S.F.I., MECH  , DIPPPT ,3018,3834, OBC/X/M , Y , 3,2025
1544, University Institute of Technology Barkatullah University Bhopal (1997), S.F.I., MECH  , DIPPPT ,1816,4683, UR/X/M  , Y , 3,2025
1545 ,University Institute of Technology RGPV Bhopal (1986) ,S.F.I. ,AUTO        ,DIPPPT ,1203,1203, OBC/X/M, Y , 1 ,2025
1546 ,University Institute of Technology RGPV Bhopal (1986) ,S.F.I. ,AUTO        ,DIPPPT ,1948,2163, UR/X/M , Y , 2,2025
1547 ,University Institute of Technology RGPV Bhopal (1986) ,S.F.I. ,CIVIL       ,DIPPPT , 867, 867, OBC/X/F, Y , 1,2025
1548 ,University Institute of Technology RGPV Bhopal (1986) ,S.F.I. ,CIVIL       ,DIPPPT ,2641,2641, SC/X/M , Y , 1,2025
1549 ,University Institute of Technology RGPV Bhopal (1986) ,S.F.I. ,CIVIL       ,DIPPPT , 963, 963, ST/X/M , Y , 1,2025
1550 ,University Institute of Technology RGPV Bhopal (1986) ,S.F.I. ,CIVIL       ,DIPPPT , 672, 672, OBC/X/F, Y , 1,2025
1551 ,University Institute of Technology RGPV Bhopal (1986) ,S.F.I. ,CIVIL       ,DIPPPT , 24 , 579, UR/X/M , Y , 2,2025
1552 ,University Institute of Technology RGPV Bhopal (1986) ,S.F.I. ,CSE         ,DIPPPT , 337, 337, OBC/X/F, Y , 1,2025
1553 ,University Institute of Technology RGPV Bhopal (1986) ,S.F.I. ,CSE         ,DIPPPT , 712, 712, SC/X/F , Y , 1,2025
1554 ,University Institute of Technology RGPV Bhopal (1986) ,S.F.I. ,CSE         ,DIPPPT , 378, 378, SC/X/M , Y , 1,2025
1555 ,University Institute of Technology RGPV Bhopal (1986) ,S.F.I. ,CSE         ,DIPPPT , 695, 695, ST/X/F , Y , 1,2025
1556 ,University Institute of Technology RGPV Bhopal (1986) ,S.F.I. ,CSE         ,DIPPPT ,1182,1182, ST/X/F , Y , 1,2025
1557 ,University Institute of Technology RGPV Bhopal (1986) ,S.F.I. ,CSE         ,DIPPPT ,1444,1444, ST/X/M , Y , 1,2025
1558 ,University Institute of Technology RGPV Bhopal (1986) ,S.F.I. ,CSE         ,DIPPPT , 110, 133, UR/X/F , Y , 2,2025
1559 ,University Institute of Technology RGPV Bhopal (1986) ,S.F.I. ,CSE         ,DIPPPT , 69 , 69 , OBC/X/M, Y , 1,2025
1560 ,University Institute of Technology RGPV Bhopal (1986) ,S.F.I. ,CSE         ,DIPPPT , 189, 189, OBC/X/F, Y , 1,2025
1561 ,University Institute of Technology RGPV Bhopal (1986) ,S.F.I. ,CSE         ,DIPPPT , 183, 294, UR/X/F , Y , 2,2025
1562 ,University Institute of Technology RGPV Bhopal (1986) ,S.F.I. ,EC          ,DIPPPT ,2731,3193, OBC/X/F, Y , 2,2025
1563 ,University Institute of Technology RGPV Bhopal (1986) ,S.F.I. ,EC          ,DIPPPT ,1251,3323, UR/X/M , Y , 6,2025
1564 ,University Institute of Technology RGPV Bhopal (1986) ,S.F.I. ,EC          ,DIPPPT , 926,3993, OBC/X/M, Y , 3,2025
1565 ,University Institute of Technology RGPV Bhopal (1986) ,S.F.I. ,ELECT ELEX  ,DIPPPT ,1669,1669, OBC/X/F, Y , 1,2025
1566 ,University Institute of Technology RGPV Bhopal (1986) ,S.F.I. ,ELECT ELEX  ,DIPPPT ,1640,2377, OBC/X/M, Y , 2,2025
1567 ,University Institute of Technology RGPV Bhopal (1986) ,S.F.I. ,ELECT ELEX  ,DIPPPT ,1252,1252, OBC/X/F, Y , 1,2025
1568 ,University Institute of Technology RGPV Bhopal (1986) ,S.F.I. ,ELECT ELEX  ,DIPPPT , 551, 551, UR/X/M , Y , 1,2025
1569 ,University Institute of Technology RGPV Bhopal (1986) ,S.F.I. ,ELECT ELEX  ,DIPPPT ,1000,1000, OBC/X/M, Y , 1,2025
1570 ,University Institute of Technology RGPV Bhopal (1986) ,S.F.I. ,IT          ,DIPPPT , 451, 451, OBC/X/F, Y , 1,2025
1571 ,University Institute of Technology REPV Bhopal (1986) ,S.F.I. ,IT          ,DIPPPT ,2015,2015, SC/X/M , Y , 1,2025
1572 ,University Institute of Technology RGPV Bhopal (1986) ,S.F.I. ,IT          ,DIPPPT ,1492,1492, ST/X/M , Y , 1,2025
1573 ,University Institute of Technology RGPV Bhopal (1986) ,S.F.I. ,IT          ,DIPPPT , 390, 390, UR/X/F , Y , 1,2025
1574 ,University Institute of Technology RGPV Bhopal (1986) ,S.F.I. ,IT          ,DIPPPT , 362, 362, UR/X/M , Y , 1,2025
1575 ,University Institute of Technology REPV Bhopal (1986) ,S.F.I. ,IT          ,DIPPPT , 405, 405, OBC/X/F, Y , 1,2025
1576 ,University Institute of Technology RGPV Bhopal (1986) ,S.F.I. ,MECH        ,DIPPPT ,1239,1239, OBC/X/M, Y , 1,2025
1577 ,University Institute of Technology REPV Bhopal (1986) ,S.F.I. ,MECH        ,DIPPPT ,2237,2294, SC/X/M , Y , 2,2025
1578 ,University Institute of Technology RGPV Bhopal (1986) ,S.F.I. ,MECH        ,DIPPPT , 104, 104, SC/X/M , Y , 1,2025
1579 ,University Institute of Technology RGPV Bhopal (1986) ,S.F.I. ,MECH        ,DIPPPT , 514,1142, UR/X/M , Y , 2,2025
1580 ,University Institute of Technology RGPV Bhopal (1986) ,S.F.I. ,PCT         ,DIPPPT ,2705,4782, OBC/X/M, Y , 5,2025
1581 ,UNIVERSITY INSTITUTE OF TECHNOLOGY RGPV SHIVPURI ,S.F.I. ,CIVIL   ,DIPPPT ,2208 ,2208 , UR/X/F  , Y , 1,2025
1582 ,UNIVERSITY INSTITUTE OF TECHNOLOGY RGPV SHIVPURI ,S.F.I. ,CIVIL   ,DIPPPT ,2186 ,3086 , UR/X/M  , Y , 2,2025
1583 ,UNIVERSITY INSTITUTE OF TECHNOLOGY RGPV SHIVPURI ,S.F.I. ,CSE     ,DIPPPT ,2738 , 2738, OBC/X/M , Y , 1,2025
1584 ,UNIVERSITY INSTITUTE OF TECHNOLOGY RGPV SHIVPURI ,S.F.I. ,CSE     ,DIPPPT ,2793 , 2793, OBC/X/F , Y , 1,2025
1585 ,UNIVERSITY INSTITUTE OF TECHNOLOGY RGPV SHIVPURI ,S.F.I. ,CSE     ,DIPPPT ,4594 , 4594, SC/X/F  , Y , 1,2025
1586 ,UNIVERSITY INSTITUTE OF TECHNOLOGY RGPV SHIVPURI ,S.F.I. ,CSE     ,DIPPPT , 275 , 275 , SC/X/F  , Y , 1,2025
1587 ,UNIVERSITY INSTITUTE OF TECHNOLOGY RGPV SHIVPURI ,S.F.I. ,CSE     ,DIPPPT , 356 ,1157 , UR/X/F  , Y , 2,2025
1588 ,UNIVERSITY INSTITUTE OF TECHNOLOGY RGPV SHIVPURI ,S.F.I. ,ELECT ELEX ,DIPPPT , 299 , 299 , UR/X/F , Y , 1,2025
1589 ,UNIVERSITY INSTITUTE OF TECHNOLOGY RGPV SHIVPURI ,S.F.I. ,ELECT ELEX ,DIPPPT ,2964 ,2964 , OBC/X/M, Y , 1,2025
1590 ,UNIVERSITY INSTITUTE OF TECHNOLOGY RGPV SHIVPURI ,S.F.I. ,ELECT ELEX ,DIPPPT ,2318 ,3918 , UR/X/M , Y , 3,2025
1591 ,UNIVERSITY INSTITUTE OF TECHNOLOGY RGPV SHIVPURI ,S.F.I. ,MECH    ,BSC    ,2563 ,2563 , OBC/X/M , Y , 1,2025
1592 ,UNIVERSITY INSTITUTE OF TECHNOLOGY SHAHDOL (CONSTITUENT COLLEGE OF RGPV)* (2015) ,S.F.I. , MECH     ,DIPPPT ,1750,4418, OBC/X/M, Y , 5,2025
1593 ,UNIVERSITY INSTITUTE OF TECHNOLOGY SHAHDOL (CONSTITUENT COLLEGE OF RGPV)* (2015) ,S.F.I. , MECH     ,DIPPPT ,4618,4618, ST/X/M , Y , 1,2025
1594 ,UNIVERSITY INSTITUTE OF TECHNOLOGY SHAHDOL (CONSTITUENT COLLEGE OF RGPV)* (2015) ,S.F.I. , MECH     ,DIPPPT ,1119,4725, UR/X/M , Y , 7,2025
1595 ,UNIVERSITY INSTITUTE OF TECHNOLOGY SHAHDOL (CONSTITUENT COLLEGE OF RGPV)* (2015) ,S.F.I. , MINING   ,DIPPPT , 470, 470, OBC/X/M, Y , 1,2025
1596 ,UNIVERSITY INSTITUTE OF TECHNOLOGY SHAHDOL (CONSTITUENT COLLEGE OF RGPV)* (2015) ,S.F.I. , MINING   ,DIPPPT ,2060,4402, SC/X/M , Y , 2 ,2025
1597 ,UNIVERSITY INSTITUTE OF TECHNOLOGY SHAHDOL (CONSTITUENT COLLEGE OF RGPV)* (2015) ,S.F.I. , MINING   ,DIPPPT , 109, 192, UR/X/M , Y , 2 ,2025
1598 ,UNIVERSITY INSTITUTE OF TECHNOLOGY SHAHDOL (CONSTITUENT COLLEGE OF RGPV)* (2015) ,S.F.I. , MINING   ,DIPPPT , 424, 424, OBC/X/M, Y , 1 ,2025
1599 ,Vaishnavi Institutes of Technology and Science Raisen (2010), Private ,CIVIL  ,DIPPPT ,1360,4375, UR/X/M  ,N,2,2025
1600 ,Vaishnavi Institutes of Technology and Science Raisen (2010), Private ,CIVIL  ,DIPPPT ,1339,4777, OBC/X/M ,N,3,2025
1601 ,Vaishnavi Institutes of Technology and Science Raisen (2010), Private ,CSE    ,DIPPPT , 144, 144, OBC/X/M ,N,1,2025
1602 ,Vaishnavi Institutes of Technology and Science Raisen (2010), Private ,CSE    ,DIPPPT ,3896,3896, OBC/X/F ,N,1,2025
1603 ,Vaishnavi Institutes of Technology and Science Raisen (2010), Private ,CSE    ,DIPPPT ,4475,4475, UR/X/M  ,N,1,2025
1604 ,Vaishnavi Institutes of Technology and Science Raisen (2010), Private ,EE     ,DIPPPT ,2178,2178, SC/X/F  ,N,1,2025
1605 ,Vaishnavi Institutes of Technology and Science Raisen (2010), Private ,EE     ,DIPPPT ,1651,3191, OBC/X/M ,N,3,2025
1606 ,Vaishnavi Institutes of Technology and Science Raisen (2010), Private ,EE     ,BSC    ,4626,4626, OBC/X/M ,N,1,2025
1607 ,Vaishnavi Institutes of Technology and Science Raisen (2010), Private ,MECH   ,DIPPPT ,2152,4437, OBC/X/M ,N,3,2025
1608 ,Vaishnavi Institutes of Technology and Science Raisen (2010), Private ,MECH   ,DIPPPT ,1730,4489, UR/X/M  ,N,4,2025
1609 ,Vidhyapeeth Institute of Science & Technology Bhopal (2009), Private ,CIVIL       ,DIPPPT ,1107,1889, UR/X/F ,N,3,2025
1610 ,Vidhyapeeth Institute of Science & Technology Bhopal (2009), Private ,CIVIL       ,DIPPPT , 310,4680, UR/X/M ,N,28,2025
1611 ,Vidhyapeeth Institute of Science & Technology Bhopal (2009), Private ,CIVIL       ,DIPPPT ,4773,4773, OBC/X/F,N,1,2025
1612 ,Vidhyapeeth Institute of Science & Technology Bhopal (2009), Private ,CSE         ,DIPPPT ,1104,3117, UR/X/M ,N,8,2025
1613 ,Vidhyapeeth Institute of Science & Technology Bhopal (2009), Private ,CSEIML      ,DIPPPT ,3505,3505, UR/X/M ,N,1,2025
1614 ,Vidhyapeeth Institute of Science & Technology Bhopal (2009), Private ,CSEIML      ,DIPPPT ,2923,3528, UR/X/F ,N,2,2025
1615 ,Vidhyapeeth Institute of Science & Technology Bhopal (2009), Private ,EC          ,DIPPPT ,3173,3347, UR/X/F ,N,2,2025
1616 ,Vidhyapeeth Institute of Science & Technology Bhopal (2009), Private ,EC          ,DIPPPT , 423,3873, UR/X/M ,N,8,2025
1617 ,Vidhyapeeth Institute of Science & Technology Bhopal (2009), Private ,ELECT ELEX ,DIPPPT  ,1504,1726, UR/X/F ,N,3,2025
1618 ,Vidhyapeeth Institute of Science & Technology Bhopal (2009), Private ,ELECT ELEX ,DIPPPT  , 373,4567, UR/X/M ,N,15,2025
1619 ,Vidhyapeeth Institute of Science & Technology Bhopal (2009), Private ,MECH        ,DIPPPT ,1133,1133, OBC/X/M,N,1,2025
1620 ,Vidhyapeeth Institute of Science & Technology Bhopal (2009), Private ,MECH        ,DIPPPT ,2451,2451, UR/X/F ,N,1,2025
1621 ,Vidhyapeeth Institute of Science & Technology Bhopal (2009), Private ,MECH        ,BSC    ,2562,2562, UR/X/M ,N,1,2025
1622 ,Vidhyapeeth Institute of Science & Technology Bhopal (2009), Private ,MECH        ,DIPPPT , 16 ,4500, UR/X/M ,N,14,2025
1623 ,Vikrant Institute of Technology & Management Indore (2007), Private ,CIVIL        ,DIPPPT ,4560 ,4560, OBC/X/M ,N,1,2025
1624 ,Vikrant Institute of Technology & Management Indore (2007), Private ,CSE          ,DIPPPT , 8   , 8  , OBC/X/F ,N,1,2025
1625 ,Vikrant Institute of Technology & Management Indore (2007), Private ,CSE          ,DIPPPT ,3415 ,3493, OBC/X/M ,N,2,2025
1626 ,Vikrant Institute of Technology & Management Indore (2007), Private ,CSE          ,BSC    ,4644 ,4644, UR/X/M  ,N,1,2025
1627 ,Vikrant Institute of Technology & Management Indore (2007), Private ,EC           ,DIPPPT , 992 , 992, UR/X/M  ,N,1,2025
1628 ,Vikrant Institute of Technology & Management Indore (2007), Private ,ELECT ELEX   ,DIPPPT , 290 ,3700, OBC/X/M ,N,2,2025
1629 ,Vikrant Institute of Technology & Management Indore (2007), Private ,ELECT ELEX   ,DIPPPT ,3713 ,3914, UR/X/M  ,N,2,2025
1630 ,Vikrant Institute of Technology & Management Indore (2007), Private ,FTS          ,DIPPPT ,3858 ,3858, OBC/X/M ,N,1,2025
1631 ,Vikrant Institute of Technology & Management Indore (2007), Private ,FTS          ,BSC    ,3928 ,4164, UR/X/M  ,N,2,2025
1632 ,Vikrant Institute of Technology & Management Indore (2007), Private ,FTS          ,DIPPPT , 203 ,4704, UR/X/M  ,N,7,2025
1633 ,Vikrant Institute of Technology & Management Indore (2007), Private ,IT           ,DIPPPT ,1689 ,1689, OBC/X/M ,N,1,2025
1634 ,Vikrant Institute of Technology & Management Indore (2007), Private ,MECH         ,DIPPPT ,1130 ,1130, OBC/X/M ,N,1,2025
1635 ,Vikrant Institute of Technology & Management Indore (2007), Private ,MECH         ,DIPPPT ,2282 ,2282, SC/X/M  ,N,1,2025
1636 ,VINDHYA INSTITUTE OF TECHNOLOGY & SCIENCE SATNA (2002), Private ,EE   ,DIPPPT , 201   , 201, UR/X/F   ,N,1,2025
1637 ,VINDHYA INSTITUTE OF TECHNOLOGY & SCIENCE SATNA (2002), Private ,EE   ,DIPPPT ,1446   ,1446, OBC/X/F  ,N,1,2025
1638 ,VINDHYA INSTITUTE OF TECHNOLOGY & SCIENCE SATNA (2002), Private ,EE   ,DIPPPT ,1585   ,1652, OBC/X/M  ,N,2,2025
1639 ,VINDHYA INSTITUTE OF TECHNOLOGY & SCIENCE SATNA (2002), Private ,EE   ,DIPPPT ,490    ,4352, UR/X/M   ,N,6,2025
1640 ,VINDHYA INSTITUTE OF TECHNOLOGY & SCIENCE SATNA (2002), Private ,MECH ,DIPPPT ,366    ,3217, OBC/X/M  ,N,2,2025
1641 ,VINDHYA INSTITUTE OF TECHNOLOGY & SCIENCE SATNA (2002), Private ,MECH ,DIPPPT ,3502   ,3502, SC/X/M   ,N,1,2025
